2025-05-10 16:01:30.792 | INFO     | __main__:start:143 - Starting Combined Weather System Scheduler
2025-05-10 16:01:30.792 | INFO     | __main__:start:148 - Running initial jobs...
2025-05-10 16:01:30.792 | INFO     | __main__:run_collector_job:48 - 2025-05-10 16:01:30 - [COLLECTOR] - INFO - Running at 2025-05-10T16:01:30.792215
2025-05-10 16:01:30.792 | INFO     | src.collectors.weather_collector:collect_and_save:46 - Collecting weather data for London
2025-05-10 16:01:31.571 | INFO     | src.collectors.weather_collector:collect_and_save:61 - Saved data for London to C:\Users\arnol\Desktop\ClimateCore\data\raw\london_20250510_160130.json
2025-05-10 16:01:31.576 | INFO     | src.collectors.weather_collector:collect_and_save:46 - Collecting weather data for New York
2025-05-10 16:01:32.207 | INFO     | src.collectors.weather_collector:collect_and_save:61 - Saved data for New York to C:\Users\arnol\Desktop\ClimateCore\data\raw\new_york_20250510_160130.json
2025-05-10 16:01:32.207 | INFO     | src.collectors.weather_collector:collect_and_save:46 - Collecting weather data for Tokyo
2025-05-10 16:01:32.837 | INFO     | src.collectors.weather_collector:collect_and_save:61 - Saved data for Tokyo to C:\Users\arnol\Desktop\ClimateCore\data\raw\tokyo_20250510_160130.json
2025-05-10 16:01:32.837 | INFO     | src.collectors.weather_collector:collect_and_save:46 - Collecting weather data for Sydney
2025-05-10 16:01:33.449 | INFO     | src.collectors.weather_collector:collect_and_save:61 - Saved data for Sydney to C:\Users\arnol\Desktop\ClimateCore\data\raw\sydney_20250510_160130.json
2025-05-10 16:01:33.449 | INFO     | src.collectors.weather_collector:collect_and_save:46 - Collecting weather data for Rio de Janeiro
2025-05-10 16:01:34.126 | INFO     | src.collectors.weather_collector:collect_and_save:61 - Saved data for Rio de Janeiro to C:\Users\arnol\Desktop\ClimateCore\data\raw\rio_de_janeiro_20250510_160130.json
2025-05-10 16:01:34.137 | INFO     | src.collectors.weather_collector:collect_and_save:70 - Saved combined data to C:\Users\arnol\Desktop\ClimateCore\data\raw\weather_data_20250510_160130.json
2025-05-10 16:01:34.138 | INFO     | __main__:run_collector_job:55 - 2025-05-10 16:01:34 - [COLLECTOR] - SUCCESS - Completed successfully
2025-05-10 16:01:34.144 | INFO     | __main__:run_processor_job:69 - 2025-05-10 16:01:34 - [PROCESSOR] - INFO - Running at 2025-05-10T16:01:34.144303
2025-05-10 16:01:34.155 | INFO     | src.processors.weather_processor:process_recent_data:80 - Found 18 recent files to process
2025-05-10 16:01:34.315 | INFO     | src.processors.weather_processor:process_recent_data:102 - Saved processed data to C:\Users\arnol\Desktop\ClimateCore\data\processed\processed_weather_20250510_160134.csv
